prob_id,us-east4_avg,us-east1_avg,us-central1_avg,us-west1_avg,northamerica-northeast1_avg
33737,117.991024,131.906745,142.131346,173.133277,124.506981
11820,108.589217,128.656131,135.125982,164.94626,114.238596
18882,244.496419,252.597416,215.540487,200.64947,244.233876
14670,98.507267,110.268059,121.881117,154.067483,107.248666
21865,77.957771,87.228202,59.065659,33.566536,82.186917
23172,92.545579,112.640744,116.408375,154.452059,102.885134
21860,226.929125,229.673387,202.400593,190.433864,235.042388
30420,102.740826,117.932035,127.908867,166.257818,115.642499
13084,168.439009,175.175145,186.706152,220.392982,172.035172
13086,95.393309,106.760571,114.414637,152.257983,101.247632
30424,83.788148,94.737289,108.407258,141.025833,101.275951
13080,29.976884,40.083694,47.016604,77.34148,37.700186
13083,95.390242,106.655373,119.770566,151.772858,106.801883
30427,137.976773,148.683062,160.855176,206.967107,183.131551
23171,96.023819,106.654525,120.921497,152.705395,103.242558
28339,186.186542,205.591786,173.609681,147.131589,194.865274
30507,100.262939,110.773796,123.521221,158.871709,106.044539
33889,102.209926,112.24716,125.812099,157.918815,110.115361
33888,92.715007,102.628457,118.119164,150.349995,100.47502
18771,252.256554,260.475774,275.579318,307.340435,262.216348
33555,104.261939,113.913834,127.447143,159.212318,109.961313
33886,96.909889,109.578729,120.151015,154.598141,106.171738
33557,110.248182,121.238645,130.901761,167.996453,123.69088
33884,120.632589,132.017426,144.517672,177.821478,129.777355
27833,121.810025,136.325224,150.313769,186.228389,129.773798
27837,100.825393,112.180564,124.101865,157.492199,107.395741
28334,120.106591,131.776422,144.609971,177.629739,126.411544
20282,69.655095,80.914058,55.411062,14.633105,76.77989
29754,122.419233,133.731446,129.590221,184.903108,132.596481
10194,40.201052,80.895103,30.827572,69.261718,79.588274
10195,124.510885,162.054126,149.632538,183.373934,130.496468
33343,201.937679,204.501204,177.694629,166.62702,207.858332
29751,112.918416,124.671168,136.116669,170.832035,121.548893
29752,120.365364,151.300763,149.974559,182.412227,139.05229
29753,102.343794,111.674703,124.052764,157.031282,110.183466
29759,109.08087,119.036116,130.840447,163.939819,119.188219
29289,110.558597,121.113183,119.56048,156.287124,123.487041
19930,211.387934,227.657246,190.065655,156.445552,218.50385
29283,114.416713,119.20525,133.360294,166.719693,117.70868
29287,66.732707,78.045901,55.288898,24.282811,82.679347
29284,110.491179,121.25551,134.450047,167.62574,118.878411
29285,87.708302,97.887724,110.617911,144.926639,94.155077
1121,61.0074746,89.6500402,156.9443642,87.9503026,156.1209152
1123,25.1587638,31.4715712,45.958512,82.6629282,25.5767094
1126,35.489748,45.2172382,37.7863758,75.3997976,23.8015538
1127,5.9698188,18.1541416,36.2405446,74.8173464,21.1945002
19362,105.875576,110.752941,123.244402,164.680287,106.72249
15105,118.01196,128.755001,142.360387,175.784054,132.445672
30280,61.47526,62.340843,80.053853,129.047067,83.486474
30282,71.344556,73.109581,51.48367,26.407183,77.912116
29138,20.568766,29.14371,49.281094,83.963666,30.268943
18085,130.63616,142.420523,154.942711,187.637337,139.934715
18087,139.742149,152.753523,164.396759,196.771252,144.143684
18081,103.198108,111.62342,124.844474,157.243942,107.212333
31771,90.973832,112.009108,112.049823,150.207269,98.440441
31770,115.753226,127.567457,140.746432,173.171017,123.129686
34506,140.168023,139.005635,160.204823,189.502873,144.81311
12596,93.206043,104.734001,117.958504,157.511688,95.501897
12597,137.496916,148.096001,161.887759,193.40516,146.096831
12591,126.03416,137.687265,149.995132,183.307407,136.163248
12592,120.28207,133.251501,145.31264,177.513329,127.688884
34500,117.692241,124.758286,140.684758,174.184688,123.145008
12599,108.062377,118.717247,130.798834,165.061588,113.150015
34509,116.855795,134.807918,148.501486,173.689298,129.419612
2260,109.295638,121.2186866,221.4645178,166.1637456,119.8983408
12842,82.267271,84.663516,45.614621,91.784652,72.508795
12846,105.360783,116.623967,128.129464,161.93871,112.090572
12847,95.700675,108.840481,120.819712,153.794612,106.96051
12844,124.411741,137.848689,153.718634,187.597347,136.200218
12845,128.103966,138.752129,151.575513,169.662718,136.951488
31482,104.643285,115.278025,127.375926,160.610981,110.742929
33145,572.81722,260.631127,270.499811,334.941505,427.896038
31489,118.048539,130.322108,141.308786,175.742984,124.598442
26610,102.68341,113.669586,130.825514,164.646952,115.522061
23064,18.169682,33.749613,40.81782,80.73505,22.094519
28086,66.649232,81.143135,86.562718,122.303118,70.475276
23067,99.290584,108.458699,128.704049,184.946993,122.342454
28083,110.148628,136.686835,133.321232,185.704995,121.602778
28081,230.229338,238.005056,200.567581,167.660493,228.757544
23069,21.781161,32.947901,25.587858,59.950834,9.398758
22625,84.817995,95.881949,107.469938,141.141096,95.258255
29969,150.474388,162.34916,173.951687,210.246872,159.253714
558,87.2876722,97.3346504,109.8722524,145.7510692,97.1537096
24750,114.200797,129.53379,148.205802,175.811321,118.752905
15945,89.718453,101.634331,115.540295,150.329434,101.085592
28662,151.844376,160.208312,175.070604,205.919313,155.335445
28660,100.537592,113.855405,129.544239,163.165009,114.903127
28667,82.149327,92.539116,118.398116,155.118576,89.767581
28666,126.256348,137.784068,150.964597,183.86152,133.836583
28889,85.611873,97.406085,108.612442,142.390223,92.198333
29962,97.609352,108.537408,121.709794,155.281547,106.513444
28887,100.992756,112.467669,125.693696,159.831122,112.481194
28886,112.73092,122.921312,120.86896,155.992791,124.54323
28669,93.100037,94.720079,106.613717,140.192347,92.15248
28881,169.551278,167.472533,146.883997,120.848427,170.415207
13647,110.33481,121.404351,119.193559,152.298547,119.876439
13646,98.80471,111.21274,122.5174,156.605467,108.12856
13645,116.859884,128.862482,140.020995,174.239292,124.897189
4772,94.9609152,106.519625,119.5862256,152.2328366,103.8829266
13642,222.046278,224.941521,197.708159,186.05785,228.637433
26289,104.954441,115.915008,127.794915,161.367169,110.290898
13640,108.137259,118.637875,135.206165,164.151539,114.34327
13649,82.387961,94.359713,107.355996,141.441691,93.288946
4779,108.4199642,119.552434,131.9361288,166.2291794,113.864471
28566,86.985655,97.595553,109.26913,143.000923,96.563284
28567,102.189286,112.551957,125.964118,161.598779,114.122449
32908,90.964577,102.469638,119.57676,151.296321,106.15675
16039,90.020123,102.087507,112.150452,145.160855,94.287148
19757,245.332646,256.763313,269.687501,301.563876,251.776206
32904,202.107675,204.371156,178.552593,166.061149,207.73527
19753,98.983172,110.456938,124.818547,156.219168,104.879249
32271,115.326116,126.514049,138.599721,172.096593,120.52008
17619,124.207244,135.638013,155.67941,185.3468,134.737793
33690,123.863597,135.250722,147.202936,153.55543,136.831593
4889,126.1580028,137.4142742,149.511966,184.7455092,132.3970828
33502,38.681454,50.342935,31.362142,59.929705,43.299577
17343,76.929843,88.88604,99.325366,131.787753,85.976738
25390,85.8485,99.893128,76.327687,89.422926,113.956624
15663,96.394812,108.308516,124.7278,153.720754,107.294341
25393,62.405595,72.521293,47.703264,22.872641,68.89047
25395,189.227287,211.368909,212.482539,238.461726,216.384797
25398,296.684377,305.112516,287.448337,233.587435,308.410915
25399,205.200446,206.582364,180.759211,168.37303,238.219373
4613,87.952914,100.5545674,112.2682594,162.1197642,97.2263616
13503,253.31737,263.552826,277.261058,309.258239,265.123139
4615,91.5172024,103.8096588,116.5877992,150.7548974,100.5977288
4617,90.8567222,95.2948416,118.3752432,141.8023198,93.725971
4616,92.1352892,102.3742668,117.0254064,150.9260078,102.1901008
23939,81.358793,90.99479,105.460623,138.501319,89.24432
27227,114.432721,117.435291,130.11719,170.185767,120.77921
2707,99.7054664,111.0551262,123.4630906,157.1074876,109.1243742
146,61.5819388,71.5942032,49.2076132,23.4436658,68.4704396
20709,136.364642,146.369889,158.981478,193.660094,141.03789
144,105.875273,117.6636142,129.2819204,162.8608834,112.6035678
145,125.1576058,132.8122636,147.3458988,174.0391262,124.9783548
142,95.4472128,106.3320794,119.7456626,151.9978286,101.301371
143,96.1972422,107.2185052,119.2338672,153.7190712,101.9547848
140,106.8848854,119.1860976,130.6558726,164.2259274,114.5294056
33426,98.578444,108.15775,121.296583,153.553466,106.158245
20874,106.644268,118.519493,129.972683,163.832211,115.560464
20875,158.258506,164.969129,191.803733,219.413065,178.424657
20704,115.127388,127.390173,139.752242,171.769872,124.538834
20873,127.441721,138.635855,151.599696,184.159745,135.38819
148,96.4671174,107.5321564,120.4983024,153.173023,102.5484498
20707,96.940762,113.465161,127.030856,161.14821,102.257988
32417,120.156085,128.98004,146.253072,177.690329,125.72881
16693,115.284651,124.769665,136.499026,169.046849,120.901459
16696,120.876371,132.722681,151.095642,184.978122,132.518997
26441,70.657019,81.942308,52.936606,22.116765,76.98588
2713,109.350474,121.7412338,132.2786572,168.9010516,115.2563944
2711,20.4675112,33.8201156,27.7999164,67.64699,23.7886518
2718,120.5978354,131.191476,143.4983714,177.5934306,125.1255034
10349,138.64145,136.34634,170.234729,182.740138,152.579468
10342,96.724989,110.886876,76.937296,105.803944,100.414303
10693,30.459892,42.032119,53.769541,92.291851,32.792431
10692,16.507327,28.302972,47.658396,83.050466,31.195953
10694,5.834468,18.796147,30.929509,69.991528,20.61502
10696,154.222171,164.272197,178.359005,212.49214,162.466554
16969,283.605715,101.535091,116.283558,149.394793,104.102852
19846,117.310016,128.764917,141.609097,175.073991,124.577855
6248,109.6691214,120.6762158,133.1000418,166.8135788,116.376625
6249,91.2535492,102.4811468,114.7306086,148.2321834,97.1453214
6241,78.0517148,90.8667278,101.7037888,135.9440678,90.2023214
6242,90.4970508,104.7773738,114.1807576,161.9266884,103.1357098
6243,90.892202,99.7071448,113.374203,163.2912112,102.5707644
6244,231.2576886,233.22234,207.1599772,195.3475958,237.5674982
6245,108.23249,119.7327828,131.853106,165.201019,114.1944508
6246,96.7094912,108.129295,120.4379404,153.5102702,103.185029
6247,10.2275648,21.5478086,33.9946586,66.769648,22.5366938
10522,106.952419,117.935236,130.671592,165.309977,117.567775
32988,139.630071,142.574991,153.092841,191.288103,141.568562
34200,227.400128,230.55244,203.702458,191.987194,234.830961
30256,9.721048,22.033713,30.10483,67.756244,14.363146
34202,115.176012,126.002606,138.865572,175.122781,118.975234
21479,115.1156,124.076387,136.673375,176.487961,115.913735
34203,62.000998,71.146486,58.720272,92.180656,66.482594
3096,110.282518,122.9654264,140.665526,174.6753374,112.8931046
21471,95.654815,104.849315,119.572593,153.907363,100.027944
21470,90.666299,102.016318,113.951279,147.692061,97.03754
21472,119.297294,134.165844,149.026249,189.148909,132.704399
21475,107.398051,115.38722,127.403262,169.941136,112.423784
24114,85.505436,98.224308,112.208507,142.708622,98.007292
21477,114.638581,126.011805,142.374905,171.695754,121.361715
18960,118.801042,137.099677,149.102054,175.854027,124.30122
829,106.590127,120.4024564,132.684622,163.6172106,113.3210344
16973,92.289174,103.951749,115.60973,188.68845125,136.458466
825,85.801438,99.1030472,110.7884766,143.654429,97.978388
824,108.5239516,107.9175388,131.757031,161.0817346,118.8727536
827,144.3439398,155.5220282,170.3576404,201.0850198,152.316242
826,95.0939326,105.2714706,118.5368304,150.4633644,103.3053906
820,93.761299,104.6346452,117.046142,150.571038,99.6030152
823,94.0433086,105.5321306,118.5620208,151.2579374,100.8087754
822,104.3434194,112.8190694,129.0988296,160.437229,113.1666662
4259,109.6014558,123.9710456,138.1019416,167.720021,117.2596464
26843,96.37299,106.790171,119.378298,154.323043,104.6006
13316,84.402138,93.81952,111.3673,146.553138,95.648297
26847,129.946461,142.660095,156.022844,187.084873,138.005879
26849,83.187815,96.2973,107.775127,141.532564,93.959355
25189,330.584861,301.179055,276.44685,230.00152,299.990901
13310,115.288274,127.653328,138.669768,172.573354,186.041286
15444,120.394549,130.99326,144.045511,177.906648,126.924324
14199,155.922761,165.550165,139.898807,110.821045,156.602949
14197,83.688327,93.878882,106.963507,141.507217,100.230104
14194,96.182743,106.407244,119.880064,152.764146,103.721071
4251,112.3427554,121.1876594,120.1410292,153.9821876,119.317119
17082,103.490854,119.168877,128.999573,161.875545,112.151748
15827,129.355039,140.713342,153.133445,196.923288,134.732116
31695,137.328653,150.729042,163.060268,205.443822,147.631386
13942,30.548398,39.178359,28.826232,62.765793,40.326271
31122,119.406489,114.160882,130.71882,163.467362,136.744563
31123,145.930175,129.042579,140.631266,203.688302,232.079683
24568,111.06469,120.46414,134.065242,167.835671,122.37775
33944,134.926776,146.288978,160.093974,192.180747,152.853342
28417,104.85997,115.142898,134.979396,165.349888,112.893507
28410,94.545726,128.470993,118.869315,151.432352,100.31383
31692,104.089632,115.455112,124.207821,157.434372,110.124287
33940,107.657587,118.985955,134.250444,168.867061,115.525186
24562,94.739311,105.935053,117.929783,151.544331,100.844843
18348,88.466062,102.637373,111.847619,144.135457,96.337056
28418,81.528786,91.611451,104.003558,138.227844,86.657682
33948,108.801479,118.58442,182.714748,187.500349,117.75114
33949,111.785893,120.63686,131.347395,171.338695,114.609121
3019,88.3046582,98.5038536,111.0368476,144.0391972,98.5417926
17979,88.022871,99.570117,111.056587,150.407738,99.181374
3012,109.7443036,123.6036346,133.489179,167.2249684,118.3039728
3013,106.1555926,116.833253,131.2054532,161.8988872,113.725002
3010,107.7063388,123.9123704,147.4707752,164.7034698,113.651888
3011,113.4538982,123.6710652,134.4355088,170.6195286,122.2282994
3016,107.5604182,118.2609648,129.8474756,163.2342858,112.3883742
3014,109.035286,120.2543856,133.256167,166.148846,118.8335862
34338,115.58466,126.150718,138.331367,171.745484,122.339401
32111,117.892719,129.522649,141.705124,175.220277,125.119919
34999,112.773767,122.099081,126.09307,155.333149,123.559579
30368,134.615771,145.164404,153.015899,190.000837,136.347513
34994,94.317739,99.997533,110.816301,145.38316,95.584652
34995,108.174233,118.200576,138.503152,165.33955,116.064075
30364,127.994898,139.952022,153.531993,207.32837125,137.249097
30363,72.124917,74.423346,103.195017,132.450138,100.92202
34335,35.496285,47.018516,43.572329,76.001163,24.990418
34992,100.554767,124.801262,130.27,158.28386,107.345949
13878,115.202719,123.142714,133.349392,190.382532,118.167006
31548,99.727295,120.143823,134.975524,159.33019,111.544597
31549,95.298156,116.967034,117.074123,150.322806,97.694142
31018,103.234764,114.53875,126.775691,160.322827,109.600384
31019,92.467696,102.643738,116.203997,147.270346,103.288112
13870,95.381667,106.720224,118.748682,152.462925,102.234673
4180,126.5232644,158.4834364,142.1677338,176.2469734,126.4071428
4182,103.454229,115.4655982,131.5519754,160.9092422,110.4043228
31540,87.316187,98.703714,110.920965,143.971252,93.617514
35066,62.183323,70.299048,40.972511,47.952506,66.250632
35065,14.017626,24.17891,35.095266,77.315335,21.98377
35064,7.767067,21.238772,33.858713,75.219333,19.645859
3098,126.944282,137.5208728,150.5512236,184.408511,133.1033358
11501,127.134428,136.923498,150.396439,183.921769,133.753296
34196,161.410511,169.749518,186.240647,216.727539,169.530053
34190,88.226977,99.862219,111.188877,146.867781,99.685509
34192,113.812656,124.809089,142.567064,169.272035,118.798871
4257,107.4753242,118.9899504,135.514549,164.3683146,116.3105512
11292,163.079612,177.314783,141.801228,120.831288,168.047942
23233,125.681619,133.062034,145.184987,178.48087,131.388985
23232,153.162906,139.040455,156.612421,194.750165,137.400182
23237,89.197235,100.120871,110.507211,145.858304,99.97414
11,104.5718228,120.5638896,132.0160006,166.026273,111.2286942
27039,116.889262,127.61066,140.54088,174.018353,123.440237
12476,122.271831,132.396372,147.370031,178.764659,126.852162
12475,30.782642,43.534152,27.294098,66.522906,41.612487
12474,159.296497,171.098477,194.690759,269.492414,166.817926
18,103.5357906,150.9748524,137.5741716,184.0893296,116.74658375
30948,127.62387,137.17136,146.604145,191.369468,128.839882
3904,133.2285198,142.7563296,157.4160704,196.4933008,140.006428
3906,99.1402186,109.704982,122.9857016,156.4989244,104.7639764
3907,114.8542694,127.537946,139.1729944,173.4889312,121.9743988
21033,84.480236,107.123506,108.311045,64.974343,93.379552
21412,88.146249,99.752022,112.09718,145.152309,94.512053
32598,198.376562,201.313853,174.258852,163.121065,204.117688
32592,22.7099025,29.546964,38.655763,82.634989,22.751184
32189,107.4495,116.456398,129.428282,163.027086,112.526373
32591,110.26762,120.744821,134.571749,167.435312,119.193634
32594,112.708724,123.389374,140.673802,174.269194,121.83653
32595,14.012409,24.662771,39.557224,76.469982,22.39594
31938,82.037691,94.717672,106.935507,147.357543,89.681627
35247,84.884041,96.390142,108.272649,141.731566,95.30171
32185,111.365915,122.998421,135.831373,168.637326,118.578935
35244,117.235097,128.245748,140.40684,174.02701,122.786349
19920,77.799175,88.638788,100.733781,135.014226,87.346151
200,100.0868556,110.1433566,123.8741244,156.8580408,103.8910674
32734,138.980794,143.92236,153.409762,204.683531,148.925135
16751,124.577734,140.53969,155.9264,185.676123,135.669254
19252,35.460714,46.58431,32.1588583333,64.725071,40.483426
19925,209.32921,220.599486,231.683669,266.222938,220.03447
16754,85.313437,97.610402,110.138219,141.558958,96.638442
209,85.2289714,99.071713,108.2947802,141.0734874,104.327061
16209,116.550376,127.628657,143.086844,173.407827,123.869432
16758,96.420196,108.375896,120.215308,153.393647,103.323215
16759,88.383596,102.624552,114.748321,145.87382,100.888236
3476,112.3114208,122.774501,135.0591248,168.3000148,155.540921
19258,109.567251,119.160177,133.168875,166.399003,115.639923
12041,134.354355,146.610568,163.377584,196.879137,135.669571
836,86.2390446,97.5562952,109.9293916,143.112835,92.9378494
12049,104.295696,117.308377,130.090429,163.888619,115.972595
3471,115.1731432,126.1292798,143.265053,192.7434628,121.6764152
834,91.7154998,106.6660056,115.7486824,148.7957292,97.1202248
25763,112.057907,123.350428,135.571168,168.866672,118.727475
25764,82.559371,92.736911,60.482498,39.850967,181.896939
6101,61.2877298,69.0259348,48.7443526,38.665298,69.8105288
21643,282.353994,281.108288,273.497403,289.071885,300.621272
839,101.2884686,110.9787868,123.0798586,156.8667966,106.8899542
21646,102.498255,111.894658,130.008876,164.624797,110.807109
21863,61.551873,77.297661,44.736043,15.911858,71.918625
21644,286.121289,278.841226,286.860329,267.003445,271.929238
25029,83.164191,94.419914,105.352915,140.464968,93.42847
3479,93.9382458,104.4759762,116.3067112,160.221421,99.3382094
3658,19.9813674,27.3120828,43.443311,81.1746976,29.091846
3659,152.1687854,166.6194764,175.9949152,213.4465964,168.0828244
3656,86.8880048,98.3551688,63.6544642,25.477176,89.4518962
3657,139.4878744,151.7268782,167.7006674,200.7679896,144.4984608
3650,88.5796018,100.5293768,66.0971654,24.3813938,92.4386494
3651,119.6450544,112.721994,79.0253728,69.555624,116.7797998
2525,86.8892338,97.6241864,112.0032994,144.2035492,100.8972492
26072,114.048165,123.026052,131.800465,188.878138,121.479419
34798,89.086236,100.48963,112.407976,150.423255,95.211547
2523,101.964769,116.6658288,134.8380946,168.9460566,122.294041
26077,106.140029,116.579892,134.65237,170.075181,116.83463
26078,220.437599,236.206125,195.162929,165.545762,225.959666
12183,213.620151,225.941218,193.564712,155.320173,217.159633
11461,84.18619,97.078425,108.280211,141.975539,94.472454
25792,112.97614,119.655401,136.526692,170.383329,119.408107
11463,88.991274,100.116568,112.232651,145.758026,94.930536
11462,117.511582,128.540461,141.831643,175.063985,124.371829
10338,29.058643,41.536886,30.729429,61.319106,41.020061
29823,107.908598,119.975343,220.653498,164.109389,114.320322
17153,78.354933,90.190587,102.483921,135.993651,85.17973
4193,113.7981162,126.1309694,144.9944358,172.1235804,130.0599046
17154,90.115021,101.340513,113.828635,146.946853,96.86666
25185,266.211717,284.025411,249.946167,225.006992,266.339563
25184,85.163363,96.069038,108.891673,139.742239,94.190345
13319,94.612776,110.360516,118.4596,152.168375,107.23312
13318,5.36494,17.092562,32.700993,71.381329,17.400434
25182,65.439341,79.014017,58.475321,73.198767,87.13583
13315,116.452416,127.620871,138.059525,171.274834,120.680941
13314,109.929407,127.924811,145.4175,172.750393,118.63272
13317,91.029973,102.876157,114.904613,147.825214,97.049445
4407,119.5367668,135.4246928,128.0694018,160.2521412,126.5771774
13311,3.410622,15.374131,27.59243,60.661085,16.535038
4401,107.1433948,110.405859,122.0129528,156.6903096,106.2385366
928,82.3646376,93.2299966,104.9513684,140.1726234,92.520518
929,93.6887996,101.4076618,117.8556144,158.0558144,104.1523412
10750,124.506757,133.421901,144.996201,178.528509,130.321364
10751,13.300924,28.49126125,42.164291,80.533127,27.997449
924,123.8550778,135.6653844,148.3664172,181.172004,129.9328772
927,169.494716,157.484422,185.3216628,210.919415,174.6335584
11809,126.147814,138.26205,147.975462,192.06999,132.774168
11803,110.054143,125.797614,135.508332,177.939357,117.978398
33712,34.180421,45.7002,28.693121,62.116133,40.533964
33711,57.501552,46.291638,75.480547,102.942117,68.755755
33710,77.101211,88.150313,99.547546,134.001706,87.753657
11807,93.638123,103.9379,117.765082,149.631187,104.450567
11805,111.305637,123.013009,135.801573,168.728639,117.281078
20119,99.926376,130.011985,112.800341,177.791701,158.92234625
20118,120.156067,130.733425,142.931846,176.508587,126.604599
20111,189.3896,201.683903,208.882885,226.586642,209.400406
32632,92.9292,104.290329,116.644757,150.150725,99.974013
27858,129.157404,139.686195,150.718848,184.619467,133.944044
27588,118.913395,130.14196,144.237835,183.99699,127.844725
27852,99.124565,110.215489,122.450624,156.077519,106.131676
27857,107.926373,118.576174,131.101282,164.313298,113.476524
30527,105.128522,115.834599,134.549114,171.807946,118.046824
784,99.2984266,107.7616346,121.6433908,153.2777782,102.589307
785,89.1382454,100.2387658,126.8747008,154.5468212,110.1261534
786,102.3383248,108.466966,121.6354042,155.3777978,107.1704282
780,85.2291244,96.2556102,107.559497,147.15697,96.9763012
781,157.4208322,168.8419156,200.1142672,223.153504,171.7405016
783,126.6934526,136.3886864,165.7557836,184.723545,134.733032
788,93.7844922,107.2868568,116.487652,149.895966,99.2070344
789,90.9957302,101.9345098,115.1814376,148.2039084,101.6809162
18570,100.409683,111.380929,123.129835,156.497452,106.351392
18572,87.661204,99.371164,123.028125,150.26612,91.939639
18578,23.383289,35.199481,24.497241,60.12124,33.504301
18579,93.657136,104.461531,118.150471,151.356345,99.545973
34297,33.440405,45.428389,55.23553,95.43835,35.870846
15125,96.809509,117.232037,126.260427,153.535651,106.476551
14846,25.109966,36.589668,27.793371,63.012869,13.475895
34292,89.351311,101.12384,113.632771,148.179681,100.251574
34291,29.485392,33.442575,39.105106,76.860443,42.082738
15128,106.471131,117.274526,131.068557,162.607568,116.434403
33246,118.16389,135.030596,151.814631,176.029333,124.829641
31710,100.268261,107.608735,120.655845,170.89489,104.890514
31715,116.913252,125.668034,131.953107,158.483847,117.527439
21965,113.018721,216.819694,137.023968,170.175897,119.295797
31717,109.349367,120.483937,130.732369,170.946046,116.617222
31719,89.712151,101.170021,113.501466,146.756972,96.061723
26983,95.639328,107.77872,117.045778,153.97447,102.897207
18750,19.408016,27.448064,33.651078,73.030247,18.30324
33575,263.596111,266.025277,228.73034,191.938603,256.437238
1372,107.4914526,118.3766258,132.289102,164.7180618,113.915159
33573,85.852137,92.416835,109.298555,138.132794,91.331143
33572,112.33938,123.335313,135.663562,168.895352,119.979532
33571,103.833315,115.957087,128.732448,160.734462,118.774803
18759,106.571637,118.1192,129.901192,163.682518,113.206118
33579,112.906454,126.115569,139.861313,179.266404,127.9962275
33578,106.623851,118.168336,125.649602,163.577743,108.80837
34073,90.806059,105.329004,115.215592,151.025859,98.744042
34071,26.593085,35.17838,45.645026,77.52741,25.142838
34070,282.121596,314.451131,309.69872,344.674986,280.209226
34077,108.863777,120.6542,133.384693,165.658693,114.382214
30003,188.629654,168.383275,210.185837,221.588661,200.480905
34075,211.30026,226.851623,189.14798,155.410747,217.885541
30001,66.752214,66.041133,82.028317,109.813457,66.172061
29612,104.485808,115.802404,133.390586,162.526525,114.168853
28961,158.000692,163.414423,154.275583,213.789759,142.923312
28215,87.513994,100.19429,110.951275,161.125544,93.806322
3942,123.1202554,128.1417476,138.6822424,173.2020064,123.591039
2898,169.336354,170.035234,138.2103832,115.6253418,184.9885044
2895,156.1381176,171.3004374,138.7154202,132.5706504,162.5533768
2894,103.1511758,114.8435174,127.992602,161.6741702,113.9686118
2897,93.7032382,104.6321874,117.3441264,150.4003884,101.2029134
26671,139.213134,152.943511,162.996346,198.716809,149.64277
2891,162.0022596,164.0930632,136.5948182,112.7207646,174.3996256
28741,105.915907,118.240164,128.487877,162.098593,117.56441
1107,45.1286108,50.3229028,35.6075592,57.1084918,55.4966128
1457,109.9994332,121.3549298,130.504423,172.4169564,116.658609
1451,90.5143478,99.421,123.7312756,145.7295652,94.1843136
23005,29.675616,41.909678,53.938841,95.652279,41.747987
23008,203.63286,213.519546,184.021118,157.801185,207.813453
23290,108.073758,119.497757,131.201922,164.816016,114.168064
1458,89.7483448,102.812641,117.7500908,147.873054,100.7425738
1459,110.9569758,119.9567088,133.1334414,169.0884438,119.9986418
13592,110.680324,121.859071,134.032876,167.732377,117.004969
33242,125.578986,137.160647,132.453947,188.37283,135.669138
22354,114.729305,126.550397,138.549387,172.423665,123.575763
10462,10.831522,22.995085,38.409856,76.339658,24.729517
22353,123.854812,137.810252,153.485903,186.192759,134.552331
23474,125.394298,136.097341,148.089185,181.889326,129.339666
26518,41.43613,45.980997,68.728241,134.259037,32.394759
26510,92.676418,116.492484,116.430423,147.754586,97.731008
28609,157.618265,173.347996,191.397868,219.048045,172.29706
28608,9.756101,22.786628,35.244749,78.325843,24.737309
28600,82.824168,94.224652,59.953528,31.013652,89.491937
28605,110.041245,121.636133,133.341766,167.58873,117.240745
28607,269.237952,294.125744,303.252528,326.937451,283.080866
4922,197.5299468,316.3761276,219.9189944,225.728916,208.1023906
4798,93.2548798,105.2366032,117.286833,172.541219,104.267234
4799,96.8895168,108.3961564,124.2854652,152.9796398,107.9436504
4794,122.8489978,144.2413346,145.2492578,178.9617,130.9503236
4796,91.268678,101.8256072,115.220913,147.2907564,99.4494152
26368,39.021069,48.377164,42.840351,76.439623,33.398688
4697,97.406842,108.0510172,120.1004786,154.0741942,103.8982862
11256,150.429633,165.501713,176.897812,219.311292,160.337558
11257,137.635627,149.006061,167.96054,180.272923,149.953307
11254,104.901606,116.682457,127.74903,162.66101,113.722734
32928,275.959553,272.503854,237.83341,210.991259,260.998839
32922,87.312416,99.915054,108.080699,141.064225,92.239458
32921,102.280524,113.950372,126.13104,159.60157,108.244391
32920,96.301782,107.53886,120.223659,153.634076,106.832702
32926,86.645866,99.675633,113.058838,144.998224,99.559822
32253,295.840007,206.33915,168.176811,276.636482,223.261448
31542,240.880591,250.626966,264.210955,297.760076,250.836441
4036,115.3915624,127.1494916,139.9248664,172.9307482,122.5702138
25375,309.488553,308.452361,268.054366,252.065191,316.238788
25373,293.357022,298.507685,257.093922,246.438814,300.467445
15121,127.233389,142.236995,155.954478,187.795054,133.74687
6028,81.1592562,92.327518,105.0403484,144.6388026,86.4851364
23918,103.825658,117.477935,126.598747,160.578861,111.079863
15122,117.507457,128.088848,141.215459,175.367603,123.949812
6029,82.0393288,95.5551992,105.8820054,139.2324824,91.2322728
23914,104.032745,115.31158,127.650483,161.08862,110.458768
23911,133.842064,134.78992,144.441123,177.025959,130.82515
4,89.9950264,97.549844,111.8475486,144.6241062,98.1667016
34922,99.717847,109.510443,124.969401,158.208103,107.670343
24994,40.324326,46.393753,35.731445,56.097293,55.139786
14968,368.309044,289.693123,357.125751,346.554705,320.59997
25516,66.091532,61.386358,81.508144,110.833529,79.808133
25515,107.909026,110.544417,121.311643,149.430082,117.817532
21981,159.512389,147.21612,172.816455,198.980447,173.658381
21980,95.5563,108.272207,119.719901,153.992752,109.458644
28460,93.820246,104.602115,117.66318,151.257699,102.778149
21989,104.511109,115.662942,127.687708,162.019478,111.127989
3007,114.8069606,117.5365868,129.392666,162.677793,112.5937382
13393,111.845236,123.202487,134.977327,168.553774,118.154813
12788,63.88893,72.285675,39.52562,21.612232,70.510001
14300,109.10198,120.497388,103.214197,94.751266,116.386204
17361,97.800439,109.393607,121.090287,154.930673,104.044264
