(33173672,3)
(25356778,3)
(31956599,3)
(14660391,3)
(36873142,3)
(15819143,3)
(23136007,3)
(32695751,3)
(45056514,3)
(57477710,3)
(47481631,3)
(67131261,3)
(24785307,3)
(25266955,3)
(15176352,3)
(63198665,3)
(29398925,3)
(21154700,3)
(47927456,3)
(17215732,3)
(57564296,3)
(18708069,3)
(27096682,3)
(24266534,3)
(44175627,3)
(73339227,3)
(10777032,3)
(62953399,3)
(15495345,3)
(19998945,3)
(9984332,3)
(38555899,3)
(18301663,3)
(71609809,3)
(28129930,3)
(49050950,3)
(5800582,3)
(14605629,3)
(67063629,3)
(18160378,3)
(23620437,3)
(20959144,3)
(14339074,3)
(39394913,3)
(15728564,3)
(15123683,3)
(21819815,3)
(65740639,3)
(15362015,3)
(32209237,3)
(42727222,3)
(22179835,3)
(8597052,3)
(44272092,3)
(21549402,3)
(24005559,3)
(47219026,3)
(24211474,3)
(63154372,3)
(26365224,3)
(18825961,3)
(35703387,3)
(25931029,3)
(26346312,3)
(25211499,3)
(18893080,3)
(69409165,3)
(14296323,3)
(36132617,3)
(30053975,3)
(15952104,3)
(15126410,3)
(14518934,3)
(37774697,3)
(24938197,3)
(30971482,3)
(22673877,3)
(48718986,3)
(52612669,3)
(17005214,3)
(19428145,3)
(35566194,3)
(16079300,3)
(73019586,3)
(16961813,3)
(18684459,3)
(14938233,3)
(20740327,3)
(41905256,3)
(24678896,3)
(47417038,3)
(18908240,3)
(75129857,3)
(22723742,3)
(9887762,3)
(30902350,3)
(35084785,3)
(22364021,3)
(22490401,3)
(70519062,3)
(22844178,3)
(46284762,3)
(16103807,3)
(28380757,3)
(19137862,3)
(38864592,3)
(25094770,3)
(16959793,3)
(69617801,3)
(35934245,3)
(28613875,3)
(19731312,3)
(22293700,3)
(14842252,3)
(40078703,3)
(26170615,3)
(14427010,3)
(23985335,3)
(17476914,3)
(19957845,3)
(49103492,3)
(48793458,3)
(24056873,3)
(13567332,2)
(60697262,2)
(27128952,2)
(20692112,2)
(21935122,2)
(15638197,2)
(20104965,2)
(22323543,2)
(17358750,2)
(72718646,2)
(15235689,2)
(17831080,2)
(24045060,2)
(20914671,2)
(11611942,2)
(22811839,2)
(18986899,2)
(6815142,2)
(23538506,2)
(38344184,2)
(43015924,2)
(16583672,2)
(37142945,2)
(56631533,2)
(74773094,2)
(22108665,2)
(61031027,2)
(47810313,2)
(49077908,2)
(14065774,2)
(15888079,2)
(21786246,2)
(44695187,2)
(24816544,2)
(33318438,2)
(18746139,2)
(17831212,2)
(73291917,2)
(30370128,2)
(28195996,2)
(20343104,2)
(22598448,2)
(20272468,2)
(42825369,2)
(46087154,2)
(58550640,2)
(49764903,2)
(7494552,2)
(62971899,2)
(22947756,2)
(27210200,2)
(36224599,2)
(14999119,2)
(63996123,2)
(14129585,2)
(42677771,2)
(16227628,2)
(46273184,2)
(19692018,2)
(11039532,2)
(43481280,2)
(42594310,2)
(17654192,2)
(17713668,2)
(40356563,2)
(61714814,2)
(24790283,2)
(22072439,2)
(7781002,2)
(30107143,2)
(28436631,2)
(33998087,2)
(55395811,2)
(68632380,2)
(70754903,2)
(26798547,2)
(22854615,2)
(19783207,2)
(18714466,2)
(20268562,2)
(63816907,2)
(15521918,2)
(72769666,2)
(28835844,2)
(15554042,2)
(22635709,2)
(48111419,2)
(39447979,2)
(20318194,2)
(49743379,2)
(14744137,2)
(32069867,2)
(28029641,2)
(18886267,2)
(46725970,2)
(42474547,2)
(16871092,2)
(38941984,2)
(63290331,2)
(32643650,2)
(21449985,2)
(61069788,2)
(38713956,2)
(60022490,2)
(73013273,2)
(39668197,2)
(74852926,2)
(17901206,2)
(7428362,2)
(40813093,2)
(58295819,2)
(16489986,2)
(74406252,2)
(17225211,2)
(14947085,2)
(18133405,2)
(4883621,2)
(73520884,2)
(15451591,2)
(24852110,2)
(44272923,2)
(11967932,2)
(43592823,2)
(23677749,2)
(39188387,2)
(15556325,2)
(20319989,2)
(15991355,2)
(16477547,2)
(38615347,2)
(29241593,2)
(33460405,2)
(23998497,2)
(44802230,2)
(69730030,2)
(55078431,2)
(16146465,2)
(28669612,2)
(56169540,2)
(68345284,2)
(30976593,2)
(42247423,2)
(32658205,2)
(71303080,2)
(24886570,2)
(44564251,2)
(65523495,2)
(19277862,2)
(34143648,2)
(65315380,2)
(20012844,2)
(29583083,2)
(14565509,2)
(2352471,2)
(34538415,2)
(25901665,2)
(66585103,2)
(48769865,2)
(17706505,2)
(19956417,2)
(25559768,2)
(14291140,2)
(15427684,2)
(34078759,2)
(15905877,2)
(26291883,2)
(19548880,2)
(36157315,2)
(14621420,2)
(25058735,2)
(23670349,2)
(68519166,2)
(14397843,2)
(48050579,2)
(46032191,2)
(58100491,2)
(46490504,2)
(18655891,2)
(29322975,2)
(26020351,2)
(14365368,2)
(15654064,2)
(23779144,2)
(14946484,2)
(12477262,2)
(21399847,2)
(9930252,2)
(20477136,2)
(15487374,2)
(28235772,2)
(24908776,2)
(18032277,2)
(56911903,2)
(25610869,2)
(14159290,2)
(17533558,2)
(8232602,2)
(65201417,2)
(21936217,2)
(18931655,2)
(24825539,2)
(15267020,2)
(42041129,2)
(753393,2)
(33606848,2)
(24190554,2)
(8161502,2)
(20759253,2)
(14230392,2)
(23007022,2)
(18040054,2)
(16703774,2)
(52136489,2)
(70846214,2)
(32274062,2)
(15085910,2)
(51159823,2)
(20118392,2)
(60752214,2)
(69089350,2)
(60261036,2)
(15487673,2)
(33156438,2)
(33420105,2)
(26050780,2)
(27601273,2)
(43783990,2)
(26125262,2)
(26283566,2)
(65220120,2)
(11739122,2)
(23847249,2)
(16406939,2)
(22118592,2)
(26810490,2)
(14023832,2)
(58883,2)
(14285160,2)
(17856874,2)
(25826806,2)
(22657153,2)
(22217208,2)
(35865024,2)
(26147434,2)
(23433679,2)
(20811116,2)
(14155663,1)
(61784538,1)
(47865949,1)
(14865284,1)
(37020885,1)
(23535448,1)
(15033012,1)
(43757624,1)
(29197853,1)
(21811971,1)
(21148293,1)
(15655022,1)
(18347663,1)
(22299703,1)
(24991480,1)
(19354810,1)
(63228289,1)
(30487545,1)
(71454467,1)
(28074588,1)
(53459568,1)
(14703945,1)
(56446839,1)
(34188726,1)
(70523359,1)
(23248754,1)
(35275340,1)
(55078979,1)
(27839651,1)
(52403407,1)
(18443731,1)
(15198802,1)
(20168653,1)
(14328000,1)
(29527296,1)
(55142529,1)
(42667875,1)
(60716862,1)
(21384635,1)
(25405110,1)
(71895597,1)
(44264217,1)
(31298246,1)
(30576467,1)
(66502652,1)
(21165346,1)
(40412496,1)
(29447759,1)
(24932163,1)
(73986539,1)
(24040334,1)
(46239874,1)
(39165639,1)
(23239521,1)
(21813730,1)
(12707442,1)
(64790822,1)
(41763832,1)
(25763539,1)
(33153270,1)
(14437647,1)
(51162638,1)
(18854611,1)
(48773664,1)
(16199084,1)
(17381843,1)
(37872900,1)
(24505680,1)
(19298686,1)
(68213418,1)
(18597959,1)
(15856668,1)
(43768021,1)
(21676187,1)
(58275683,1)
(26281395,1)
(13487522,1)
(20883925,1)
(27815362,1)
(21367914,1)
(18111960,1)
(41162980,1)
(44945900,1)
(23047774,1)
(63366851,1)
(46718051,1)
(23627727,1)
(15475561,1)
(39829710,1)
(35839443,1)
(22467679,1)
(75609625,1)
(25739743,1)
(27799783,1)
(46957344,1)
(18617098,1)
(24924400,1)
(21923482,1)
(16119668,1)
(23532898,1)
(14766800,1)
(41530083,1)
(38955643,1)
(63509396,1)
(65387913,1)
(14295156,1)
(24063285,1)
(20408774,1)
(18932071,1)
(18415067,1)
(21163052,1)
(68792362,1)
(53741624,1)
(27956132,1)
(39593888,1)
(15591225,1)
(15752465,1)
(23744596,1)
(18623946,1)
(24007566,1)
(37801407,1)
(19057685,1)
(40514096,1)
(17730663,1)
(36559651,1)
(30273165,1)
(18280445,1)
(18734883,1)
(43937306,1)
(32826053,1)
(26816532,1)
(34786455,1)
(35620315,1)
(19870595,1)
(58338750,1)
(19715003,1)
(34120890,1)
(54675370,1)
(49324279,1)
(43174323,1)
(42190214,1)
(27391872,1)
(16244375,1)
(40643761,1)
(40831216,1)
(66428918,1)
(37034088,1)
(52988049,1)
(21177105,1)
(33787115,1)
(65504586,1)
(24122013,1)
(14966677,1)
(11610542,1)
(48416302,1)
(43798797,1)
(64560279,1)
(69124747,1)
(45640798,1)
(51138909,1)
(72609567,1)
(16024254,1)
(21354778,1)
(33721469,1)
(25342529,1)
(24253070,1)
(17544205,1)
(15523290,1)
(8068672,1)
(41994999,1)
(34329049,1)
(23287579,1)
(15650437,1)
(7119222,1)
(7173902,1)
(52939106,1)
(31227624,1)
(16871012,1)
(19740070,1)
(25237939,1)
(14118281,1)
(35769867,1)
(12915642,1)
(8537352,1)
(21708899,1)
(28695327,1)
(73713505,1)
(32107066,1)
(43433607,1)
(40586273,1)
(32584422,1)
(22558759,1)
(45499876,1)
(26101920,1)
(22780716,1)
(36207956,1)
(58537989,1)
(25884566,1)
(25976676,1)
(58869340,1)
(30803492,1)
(20445981,1)
(20892381,1)
(42775291,1)
(21505705,1)
(29170986,1)
(74004948,1)
(16879321,1)
(62359969,1)
(19697415,1)
(38244830,1)
(15996661,1)
(49982963,1)
(42030097,1)
(42660323,1)
(36330234,1)
(28914728,1)
(62554259,1)
(19537380,1)
(24856382,1)
(68240362,1)
(33665662,1)
(18640630,1)
(20176511,1)
(39533325,1)
(23000287,1)
(21284571,1)
(44189965,1)
(75814878,1)
(15032402,1)
(34343806,1)
(55301965,1)
(16850235,1)
(19898934,1)
(14769826,1)
(64118928,1)
(19822897,1)
(15831223,1)
(41165497,1)
(44296226,1)
(74565856,1)
(760345,1)
(15993258,1)
(23565023,1)
(30684004,1)
(14172048,1)
(60744404,1)
(19479824,1)
(15579476,1)
(15349852,1)
(25427438,1)
(23155789,1)
(26902474,1)
(18474246,1)
(15615931,1)
(22215181,1)
(47773587,1)
(24634817,1)
(14663706,1)
(17956985,1)
(28604178,1)
(22190315,1)
(28202403,1)
(32768097,1)
(51588322,1)
(19316790,1)
(23399646,1)
(44322113,1)
(14252505,1)
(21902401,1)
